ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Customer_Tenure_Days,Web_Conversion_Rate,Income_Group,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Cluster_Name,PCA1,PCA2,Segment
273,1970,Postgraduate,Partner,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,0,44,2,3,151,8,1,533,0.42857142857142855,Mid-Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.4747584665269864,1.2479112451034504,Budget Families
4452,1957,Graduate,Alone,50388.0,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,1,57,1,2,372,13,2,217,0.8571428571428571,Mid-Low,4,3,2,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.370572659566741,0.4813901389310066,Deal-Seeking Families
8504,1973,Graduate,Partner,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,41,0,1,1366,18,1,233,2.5,High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.686965062836331,-1.0733436984709808,Affluent Loyalists
771,1967,Graduate,Partner,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,47,1,2,194,9,0,344,1.0,Mid-High,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.9181784975445823,-0.7496251695994411,Budget Families
8996,1957,Postgraduate,Partner,51381.5,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,0,57,3,4,603,17,0,772,0.7777777777777778,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.49221575673165724,5.565070565560623,Deal-Seeking Families
9235,1957,Graduate,Alone,51381.5,1,1,2014-05-27,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,0,57,2,3,18,3,0,218,0.14285714285714285,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.246475880558095,-0.4096437102338625,Budget Families
5798,1973,Postgraduate,Partner,51381.5,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,41,0,1,985,14,0,403,2.0,Mid-Low,1,3,3,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.5796841330696311,-1.2997711063812243,Affluent Loyalists
11178,1972,Postgraduate,Alone,42394.0,1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,42,1,2,32,4,0,283,0.14285714285714285,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.9980668605846799,-1.0218692074811693,Budget Families
2230,1970,Postgraduate,Partner,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,44,1,2,43,7,0,221,0.6,Low,1,2,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.8431093963936276,0.11262284169987363,Budget Families
7516,1983,Graduate,Partner,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,31,1,2,45,5,0,223,0.3333333333333333,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.068099131040432,-0.8612438663215726,Budget Families
7247,1960,Graduate,Alone,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,54,1,2,606,17,1,769,1.1666666666666667,Mid-Low,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.924088173987519,1.3962036092701422,Deal-Seeking Families
11100,1972,Graduate,Alone,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,42,2,3,63,5,0,629,0.2857142857142857,Mid-High,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-1.980593681043803,0.15829434792867342,Budget Families
4646,1951,Undergraduate,Partner,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,63,0,1,978,24,1,395,2.5,High,3,4,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.88537756584886,-0.8935105131161915,Affluent Loyalists
3037,1983,Postgraduate,Partner,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,0,1,410,14,0,559,1.0,Mid-Low,3,3,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,0.1536635974331269,-0.4901865323096194,Affluent Loyalists
1473,1960,Undergraduate,Alone,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,54,1,2,72,5,0,526,0.25,Mid-Low,4,1,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.7067572114444438,-0.5137266495774695,Budget Families
1016,1959,Postgraduate,Alone,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,55,1,2,55,5,0,276,0.3333333333333333,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-1.9839179197069587,-0.4850565078470367,Budget Families
4518,1979,Graduate,Partner,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,35,1,2,1169,25,0,620,1.8,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.6858384535840867,1.0022928535533997,Affluent Loyalists
9370,1945,Postgraduate,Partner,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,69,0,1,1120,15,0,593,1.5,Mid-High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.3565594083789176,-0.7227046126430877,Affluent Loyalists
8908,1959,Graduate,Partner,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,1,55,0,1,1097,19,0,237,3.0,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.814699830430318,-1.0805233661243068,Affluent Loyalists
8373,1979,Undergraduate,Partner,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,35,1,2,29,4,0,386,0.2,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.36029178379738,-0.9993236399329699,Budget Families
7533,1964,Graduate,Partner,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,50,2,3,187,9,0,463,0.5714285714285714,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.3549044898574376,1.2895034295918089,Budget Families
2683,1969,Graduate,Partner,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,45,2,3,910,22,0,697,1.0,Mid-High,2,4,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.7429360997379276,1.9261545540004659,Deal-Seeking Families
3629,1978,Graduate,Alone,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,36,1,2,145,7,0,742,0.42857142857142855,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.4547156677130388,-0.30570140580182864,Budget Families
10991,1960,Postgraduate,Partner,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,54,0,1,850,13,0,754,2.5,High,4,3,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.5196094097526904,-0.9496535584253902,Affluent Loyalists
5077,1979,Graduate,Partner,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,35,1,2,969,23,0,424,2.0,High,3,4,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.0477201894101533,0.149933730239024,Affluent Loyalists
7431,1991,Postgraduate,Alone,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,1,23,0,1,1820,16,1,781,0.7777777777777778,Mid-High,3,3,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.6119661298836196,-0.8706401226186045,Affluent Loyalists
3267,1963,Postgraduate,Partner,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,51,1,2,608,17,1,189,1.3333333333333333,Mid-High,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.8315622362911674,0.7726132143322744,Deal-Seeking Families
999,1991,Graduate,Alone,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,1,23,0,1,730,24,2,728,2.0,High,1,4,3,8,Potential Loyalists,2,Cluster 2 - VIP Champions,3.3372726952044687,-0.9886181776180119,VIP Champions
9215,1980,Postgraduate,Partner,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,34,1,2,551,16,0,749,0.8571428571428571,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.2527882346236978,1.4739893224161384,Deal-Seeking Families
2286,1962,Graduate,Alone,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,52,2,3,114,6,0,477,0.3333333333333333,Mid-Low,3,1,2,6,At Risk,0,Cluster 0 - Budget Families,-1.7593891190830089,0.1784651248907634,Budget Families
1592,1970,Graduate,Partner,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,44,0,1,1724,15,2,341,4.0,High,3,3,4,10,Loyal Customers,2,Cluster 2 - VIP Champions,3.2543895009972954,-1.9899321010581759,VIP Champions
367,1978,Undergraduate,Partner,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,36,1,2,577,15,0,680,1.0,Mid-Low,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.014184968860699842,1.9080598088997065,Deal-Seeking Families
5234,1967,Undergraduate,Partner,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,47,2,3,81,5,0,538,0.2,Low,1,1,2,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.36269817706464,0.047431300128833585,Budget Families
9862,1969,Graduate,Partner,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,45,1,2,33,5,0,412,0.3333333333333333,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.260083508386624,-0.478932101467405,Budget Families
9805,1953,Postgraduate,Partner,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,61,1,2,660,18,0,559,1.5,Mid-High,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.44948884879657963,1.1717603539185502,Deal-Seeking Families
6205,1967,Postgraduate,Alone,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,47,1,2,80,6,0,310,0.4,Low,4,1,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.8223476333622315,-0.09867226039403126,Budget Families
8442,1985,Postgraduate,Partner,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,29,2,3,30,4,0,483,0.14285714285714285,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.8402454167545357,0.020192947281517642,Budget Families
7386,1976,Graduate,Alone,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,38,1,2,43,4,0,618,0.14285714285714285,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.2206287440092023,-1.0089828676774044,Budget Families
7215,1983,Graduate,Alone,94440.31999999999,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,31,0,1,1135,27,3,659,3.0,High,2,4,4,10,Loyal Customers,2,Cluster 2 - VIP Champions,4.521652426403814,-1.5826969910092206,VIP Champions
1491,1965,Undergraduate,Partner,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,49,0,1,559,14,0,681,3.0,High,1,3,3,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.7664197074147272,-0.7753123138396472,Affluent Loyalists
11071,1984,Graduate,Alone,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,30,0,1,1923,15,0,619,3.0,High,3,3,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.3231001877093544,-1.2195039511914378,Affluent Loyalists
3381,1953,Postgraduate,Partner,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,61,2,3,90,6,0,206,0.3333333333333333,Mid-High,2,1,2,5,At Risk,0,Cluster 0 - Budget Families,-1.8430788382731715,0.19088045789604624,Budget Families
8268,1961,Postgraduate,Partner,51381.5,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,53,1,2,404,14,0,538,1.0,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.225794139849767,0.680740654843741,Deal-Seeking Families
11051,1956,Postgraduate,Partner,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,58,2,3,661,19,0,235,1.5,High,2,4,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.7364619986150632,1.845554871533692,Deal-Seeking Families
8026,1952,Graduate,Partner,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,62,1,2,463,14,0,457,1.0,Mid-High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.33267646195257494,1.261885008951366,Deal-Seeking Families
433,1958,Postgraduate,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,56,2,3,632,18,0,661,1.375,Mid-High,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.5935113515369115,2.9046845097797176,Deal-Seeking Families
9597,1969,Graduate,Partner,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,45,0,1,725,18,0,324,1.75,High,4,3,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.364297764632746,-0.502378646165554,Affluent Loyalists
1295,1963,Graduate,Partner,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,51,1,2,725,18,0,507,1.5,Mid-Low,1,3,3,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.8842237138626503,0.0578375496246217,Affluent Loyalists
5290,1964,Postgraduate,Partner,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,50,2,3,279,11,0,504,0.625,Mid-Low,2,2,2,6,At Risk,3,Cluster 3 - Deal-Seeking Families,-1.209210613927451,1.8801636042172747,Deal-Seeking Families
1685,1967,Postgraduate,Partner,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,47,0,1,1482,22,1,654,1.3333333333333333,Mid-High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,2.4206843164652105,-1.1148902559782223,Affluent Loyalists
5342,1976,Undergraduate,Alone,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,38,1,2,29,4,0,875,0.125,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.695323145212348,-0.6453708363420116,Budget Families
9579,1959,Postgraduate,Partner,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,55,3,4,106,6,0,542,0.25,Low,2,1,2,5,At Risk,0,Cluster 0 - Budget Families,-2.3371981204210344,1.2330369837781376,Budget Families
7660,1973,Postgraduate,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,41,2,3,49,4,1,226,0.2,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-1.991394173562817,-0.27356202250446177,Budget Families
1461,1965,Postgraduate,Alone,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,49,2,3,38,5,0,521,0.2857142857142857,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.298021387493761,0.1856145984230121,Budget Families
821,1992,Postgraduate,Alone,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,22,0,1,2077,21,0,803,2.5,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,3.035482949496065,-0.7668736379907768,Affluent Loyalists
11084,1976,Postgraduate,Partner,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,38,1,2,1053,15,0,412,0.42857142857142855,Mid-High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,0.8471261213178267,-0.14985263061889595,Affluent Loyalists
8690,1962,Graduate,Partner,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,52,0,1,1385,22,0,621,2.5,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.8670168521793147,-0.694685592837254,Affluent Loyalists
2937,1974,Postgraduate,Alone,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,40,1,2,871,22,0,490,1.3333333333333333,High,3,4,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.7824593113850973,1.1659502930965566,Affluent Loyalists
9701,1988,Graduate,Partner,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,26,1,2,312,9,0,652,0.5714285714285714,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-0.8940547683242526,0.2538288071241273,Budget Families
9949,1976,Graduate,Partner,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,38,2,3,877,12,0,804,0.375,Mid-High,3,2,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.23418363660871233,0.8249875835089843,Deal-Seeking Families
10837,1975,Graduate,Partner,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,39,1,2,68,5,0,794,0.3333333333333333,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.173400593440408,-0.8508187229813204,Budget Families
3120,1981,Graduate,Partner,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,33,1,2,22,3,0,490,0.125,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.150524632727686,-1.0572248926834007,Budget Families
5885,1973,Undergraduate,Partner,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,41,3,4,211,9,0,861,0.5,Mid-Low,1,2,2,5,At Risk,3,Cluster 3 - Deal-Seeking Families,-2.002887987046288,3.110273433510466,Deal-Seeking Families
4050,1966,Postgraduate,Partner,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,48,0,1,127,7,0,193,0.6666666666666666,Mid-Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-0.9781464481436594,-1.4627271437033376,Budget Families
3830,1953,Postgraduate,Partner,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,61,2,3,459,15,0,251,1.3333333333333333,Mid-High,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.07695664091366816,0.3365538659885799,Deal-Seeking Families
7987,1969,Graduate,Partner,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,45,1,2,460,15,1,299,1.3333333333333333,Mid-High,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.7613752408551137,1.121549277849516,Deal-Seeking Families
7798,1972,Undergraduate,Partner,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,42,1,2,429,13,0,747,1.0,Mid-Low,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.27333459999969983,1.171751977244889,Deal-Seeking Families
92,1988,Graduate,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,26,1,2,89,7,0,233,0.5,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.7635295558135686,0.4468884043327383,Budget Families
7055,1952,Postgraduate,Partner,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,62,1,2,1021,24,0,813,1.6,Mid-High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.8901698461942118,0.8523439780178876,Affluent Loyalists
10240,1949,Graduate,Partner,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,65,0,1,1381,20,2,680,2.5,High,4,4,4,12,Champions,2,Cluster 2 - VIP Champions,3.2587829650821085,-0.5883392401608014,VIP Champions
3025,1958,Graduate,Alone,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,56,1,2,306,12,0,541,0.8571428571428571,Mid-Low,4,2,2,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.4579223874841769,0.6195916466795275,Deal-Seeking Families
9283,1978,Graduate,Alone,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,36,3,4,18,3,0,475,0.0,Mid-High,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.535551454947663,0.10143289749070551,Budget Families
9970,1977,Graduate,Partner,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,37,1,2,162,8,0,440,0.5,Mid-High,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.2511577044989444,-0.9525907588548678,Budget Families
2730,1955,Graduate,Alone,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,59,0,1,1231,17,0,498,3.0,High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.6582063521422994,-1.110537520173994,Affluent Loyalists
2795,1958,Postgraduate,Alone,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,56,3,4,13,3,0,548,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-3.0392313320369686,0.24000548972151658,Budget Families
9260,1945,Postgraduate,Partner,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,69,0,1,1706,25,0,786,1.6666666666666667,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,3.3854008585155864,0.450394681392358,Affluent Loyalists
8182,1984,Graduate,Partner,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,30,1,2,121,7,0,360,0.375,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.9500504294852434,0.48817938845525805,Budget Families
10095,1975,Postgraduate,Alone,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,39,0,1,1293,19,0,609,2.5,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,1.926564911863601,-0.7919061701053965,Affluent Loyalists
8475,1973,Postgraduate,Partner,94440.31999999999,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,41,1,2,1608,22,0,305,0.0,High,1,4,4,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,4.180172684847371,4.437430425709032,Deal-Seeking Families
4370,1966,Graduate,Partner,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,48,3,4,88,6,0,413,0.3333333333333333,Mid-Low,1,1,2,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.4330907349985935,1.2429091081417343,Budget Families
10573,1953,Graduate,Alone,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,61,0,1,421,17,1,408,2.0,Mid-High,3,3,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.8092586413540732,-0.9251736982610461,Affluent Loyalists
3712,1959,Graduate,Alone,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,55,0,1,259,11,1,490,0.75,Mid-High,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,0.048455689144866525,-1.4839282263774614,Budget Families
6637,1988,Graduate,Alone,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,26,0,1,1117,14,0,424,3.0,Mid-High,3,3,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.1067829132068372,-1.192152664779688,Affluent Loyalists
3152,1957,Graduate,Partner,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,57,2,3,89,6,0,309,0.4,Low,1,1,2,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.2907543592490365,0.5944516423237556,Budget Families
5610,1965,Graduate,Partner,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,49,2,3,36,4,0,254,0.14285714285714285,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.5512506630824965,0.009018359607873819,Budget Families
6460,1982,Graduate,Partner,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,32,1,2,57,5,0,536,0.25,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.0959517257967786,-0.4655574982011627,Budget Families
1349,1970,Graduate,Partner,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,44,2,3,148,7,0,254,0.5,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.5494161099841655,-0.035479113122140124,Budget Families
